18
    0.20035E+02;    0.24879E+00;    0.30037E+02;    0.20133E+01;    0.28455E+01;    0.17196E+02;    0.80055E+02;    0.90724E+00;    0.25004E+00;    0.19927E+02;    0.55981E+05;    0.25518E+02;    0.40535E+02;    0.89824E+00;   -0.50187E+00;    0.13627E-01;   -0.13366E-02;   -0.36337E+02; normal    
    0.20071E+02;    0.25098E+00;    0.30103E+02;    0.19877E+01;    0.28727E+01;    0.17062E+02;    0.80033E+02;    0.90098E+00;    0.25006E+00;    0.19877E+02;    0.56441E+05;    0.25071E+02;    0.40891E+02;    0.89254E+00;   -0.54687E+00;   -0.46805E-02;    0.74771E-03;   -0.37804E+02; normal    
    0.20048E+02;    0.25084E+00;    0.29927E+02;    0.20085E+01;    0.28343E+01;    0.16994E+02;    0.80159E+02;    0.90289E+00;    0.25332E+00;    0.20131E+02;    0.55646E+05;    0.24866E+02;    0.40676E+02;    0.90042E+00;   -0.51389E+00;    0.86620E-02;    0.48860E-02;   -0.37657E+02; normal    
    0.19898E+02;    0.25142E+00;    0.30168E+02;    0.19924E+01;    0.28728E+01;    0.17147E+02;    0.79920E+02;    0.90747E+00;    0.24600E+00;    0.19937E+02;    0.56421E+05;    0.24958E+02;    0.40453E+02;    0.89424E+00;   -0.54425E+00;    0.12303E-01;   -0.28153E-02;   -0.38021E+02; normal    
    0.20083E+02;    0.25078E+00;    0.30118E+02;    0.20033E+01;    0.28533E+01;    0.17057E+02;    0.79871E+02;    0.91112E+00;    0.24798E+00;    0.19896E+02;    0.55670E+05;    0.25029E+02;    0.40447E+02;    0.90315E+00;   -0.53744E+00;    0.22078E-01;   -0.11733E-02;   -0.38426E+02; normal    
    0.19814E+02;    0.24827E+00;    0.30054E+02;    0.19990E+01;    0.28418E+01;    0.17124E+02;    0.80119E+02;    0.89206E+00;    0.24822E+00;    0.20249E+02;    0.56605E+05;    0.25019E+02;    0.40762E+02;    0.90751E+00;   -0.55327E+00;   -0.11859E-01;   -0.88423E-03;   -0.38933E+02; normal    
    0.20205E+02;    0.25036E+00;    0.29722E+02;    0.19972E+01;    0.28534E+01;    0.16733E+02;    0.79761E+02;    0.90055E+00;    0.24707E+00;    0.19905E+02;    0.56094E+05;    0.25168E+02;    0.40519E+02;    0.90369E+00;   -0.56235E+00;    0.64172E-02;   -0.26948E-02;   -0.40607E+02; normal    
    0.19987E+02;    0.24806E+00;    0.29912E+02;    0.20014E+01;    0.28283E+01;    0.17052E+02;    0.80151E+02;    0.89405E+00;    0.24951E+00;    0.20124E+02;    0.56275E+05;    0.24831E+02;    0.40832E+02;    0.89340E+00;   -0.56361E+00;   -0.88799E-02;    0.12506E-02;   -0.40042E+02; normal    
    0.20109E+02;    0.25087E+00;    0.29860E+02;    0.20019E+01;    0.28596E+01;    0.17139E+02;    0.80114E+02;    0.90266E+00;    0.24950E+00;    0.20118E+02;    0.56106E+05;    0.25021E+02;    0.40989E+02;    0.90269E+00;   -0.56720E+00;   -0.25990E-02;    0.38308E-03;   -0.40013E+02; normal    
    0.20077E+02;    0.25121E+00;    0.29872E+02;    0.19822E+01;    0.28620E+01;    0.17131E+02;    0.79924E+02;    0.89873E+00;    0.25015E+00;    0.19954E+02;    0.56166E+05;    0.25346E+02;    0.40664E+02;    0.89469E+00;   -0.61307E+00;    0.62591E-03;   -0.37442E-03;   -0.41203E+02; normal    
    0.20030E+02;    0.25161E+00;    0.29834E+02;    0.20013E+01;    0.28558E+01;    0.17090E+02;    0.79966E+02;    0.90995E+00;    0.24744E+00;    0.19876E+02;    0.57081E+05;    0.25145E+02;    0.40725E+02;    0.90384E+00;   -0.58919E+00;    0.31031E-02;   -0.22276E-02;   -0.41177E+02; normal    
    0.20263E+02;    0.25260E+00;    0.30091E+02;    0.20160E+01;    0.28476E+01;    0.17088E+02;    0.80037E+02;    0.90369E+00;    0.25077E+00;    0.20087E+02;    0.56462E+05;    0.25313E+02;    0.40973E+02;    0.90436E+00;   -0.57293E+00;   -0.40846E-02;    0.30730E-03;   -0.41128E+02; normal    
    0.20012E+02;    0.25274E+00;    0.29851E+02;    0.19968E+01;    0.28676E+01;    0.17303E+02;    0.80201E+02;    0.89738E+00;    0.24778E+00;    0.20000E+02;    0.55864E+05;    0.24757E+02;    0.40577E+02;    0.90138E+00;   -0.60355E+00;    0.37281E-02;   -0.12932E-03;   -0.41396E+02; normal    
    0.19893E+02;    0.25185E+00;    0.29939E+02;    0.20038E+01;    0.28435E+01;    0.17276E+02;    0.80135E+02;    0.91635E+00;    0.24782E+00;    0.19830E+02;    0.56988E+05;    0.24917E+02;    0.40900E+02;    0.89290E+00;   -0.60419E+00;    0.60962E-02;   -0.82989E-03;   -0.41901E+02; normal    
    0.20106E+02;    0.25011E+00;    0.30258E+02;    0.20183E+01;    0.28517E+01;    0.16994E+02;    0.79907E+02;    0.89773E+00;    0.24845E+00;    0.19833E+02;    0.56656E+05;    0.25859E+02;    0.40470E+02;    0.89345E+00;   -0.58861E+00;    0.30019E-03;   -0.44482E-02;   -0.42771E+02; normal    
    0.20001E+02;    0.24968E+00;    0.30137E+02;    0.20012E+01;    0.28473E+01;    0.17109E+02;    0.80136E+02;    0.89732E+00;    0.24737E+00;    0.19916E+02;    0.56717E+05;    0.24907E+02;    0.40997E+02;    0.90007E+00;   -0.61619E+00;   -0.13058E-01;   -0.12298E-02;   -0.43251E+02; normal    
    0.20044E+02;    0.24852E+00;    0.29872E+02;    0.19823E+01;    0.28387E+01;    0.17134E+02;    0.80020E+02;    0.89937E+00;    0.25234E+00;    0.19934E+02;    0.55856E+05;    0.25393E+02;    0.40405E+02;    0.90670E+00;   -0.65116E+00;    0.98201E-02;    0.16052E-02;   -0.44215E+02; normal    
    0.20125E+02;    0.24887E+00;    0.30077E+02;    0.19867E+01;    0.28239E+01;    0.17372E+02;    0.79783E+02;    0.88510E+00;    0.24890E+00;    0.20151E+02;    0.56568E+05;    0.25339E+02;    0.40569E+02;    0.90453E+00;   -0.64499E+00;   -0.13958E-01;   -0.16007E-02;   -0.43716E+02; normal    
    0.20042E+02;    0.25037E+00;    0.29990E+02;    0.19862E+01;    0.28554E+01;    0.17035E+02;    0.79762E+02;    0.88782E+00;    0.25312E+00;    0.19833E+02;    0.56081E+05;    0.25317E+02;    0.41117E+02;    0.89648E+00;   -0.64970E+00;   -0.20256E-01;    0.27110E-02;   -0.45145E+02; normal    
